[2026-05-22 12:05:45] INFO [train:89] PPO Configuration: RolloutBuffer=4096, MiniBatch=4096, TotalSteps=20480
[2026-05-22 12:05:45] INFO [train:117] ===== Starting KON-Artist Training Session =====
[2026-05-22 12:05:46] INFO [train:129] Loading MTUCI/AASIST3 model for batched inference.
[2026-05-22 12:05:46] INFO [aasist:53] Successfully imported aasist3 from the AASIST3 repository.
[2026-05-22 12:06:07] INFO [aasist:65] Loaded AASIST3 model from Hugging Face: MTUCI/AASIST3
[2026-05-22 12:06:08] INFO [aasist:39] AASIST3 model loaded on cuda
[2026-05-22 12:06:08] INFO [train:133] Instantiating 1 parallel environments.
[2026-05-22 12:06:08] INFO [train:140] Wrapping environment with VecDetectorWrapper for GPU batching.
[2026-05-22 12:06:08] INFO [train:150] Configuring PPO agent.
[2026-05-22 12:06:15] INFO [train:217] Beginning training: TOTAL_TIMESTEPS=20480, BATCH_TOTAL=4096
[2026-05-22 12:06:15] INFO [audio_attack:165] Initializing worker audio stream with config: {'split': 'train', 'seed': 42, 'buffer_size': 1000}
[2026-05-22 12:06:25] INFO [audio_attack:177] Environment Reset: Loading new sample (Label: Spoof)
[2026-05-22 12:06:26] INFO [callbacks:40] Reward, Score and Bonus logging started at: outputs/history/rewards_20260522_120609.csv
[2026-05-22 12:06:32] INFO [reward_logic:82] Worker 0 | Step 40/20480 (0.2%) | DSP: {'jitter': -0.35517696, 'shimmer': 0.9942581, 'tilt': -0.03415509, 'harmonics': 0.37583023, 'threshold': -31.370428204536438, 'ratio': 7.95669561624527, 'bitrate': 157897} | Score: 0.0000 | Reward: 4.34 | Bonus: 0.00
[2026-05-22 12:06:32] INFO [reward_logic:82] Worker 0 | Step 41/20480 (0.2%) | DSP: {'jitter': -0.6719772, 'shimmer': -0.57978386, 'tilt': 0.67804885, 'harmonics': -0.001407152, 'threshold': -49.73327815532684, 'ratio': 8.010570764541626, 'bitrate': 43382} | Score: 0.0000 | Reward: 5.30 | Bonus: 0.00
[2026-05-22 12:06:32] INFO [reward_logic:82] Worker 0 | Step 42/20480 (0.2%) | DSP: {'jitter': 0.64979076, 'shimmer': -1.0, 'tilt': 0.37812585, 'harmonics': -0.3054517, 'threshold': -44.86538112163544, 'ratio': 2.7408952116966248, 'bitrate': 32000} | Score: 0.0000 | Reward: 5.30 | Bonus: 0.00
[2026-05-22 12:06:33] INFO [reward_logic:82] Worker 0 | Step 43/20480 (0.2%) | DSP: {'jitter': -0.6319481, 'shimmer': -0.5618713, 'tilt': 0.6748989, 'harmonics': -0.48769453, 'threshold': -60.0, 'ratio': 11.0, 'bitrate': 51682} | Score: 0.0000 | Reward: 5.30 | Bonus: 0.00
[2026-05-22 12:06:33] INFO [reward_logic:82] Worker 0 | Step 44/20480 (0.2%) | DSP: {'jitter': -0.8610284, 'shimmer': -0.6739231, 'tilt': -1.0, 'harmonics': 0.58396965, 'threshold': -28.275797367095947, 'ratio': 11.0, 'bitrate': 117583} | Score: 0.0000 | Reward: 9.58 | Bonus: 0.00
[2026-05-22 12:06:33] INFO [reward_logic:82] Worker 0 | Step 45/20480 (0.2%) | DSP: {'jitter': 1.0, 'shimmer': 1.0, 'tilt': -0.2736548, 'harmonics': -0.29022685, 'threshold': -53.62002491950989, 'ratio': 11.0, 'bitrate': 80603} | Score: 0.0000 | Reward: 13.55 | Bonus: 0.00
[2026-05-22 12:06:33] INFO [reward_logic:82] Worker 0 | Step 46/20480 (0.2%) | DSP: {'jitter': 1.0, 'shimmer': 0.046336934, 'tilt': 1.0, 'harmonics': 0.16416153, 'threshold': -60.0, 'ratio': 9.195014894008636, 'bitrate': 138636} | Score: 0.0000 | Reward: 5.02 | Bonus: 0.00
[2026-05-22 12:06:33] INFO [reward_logic:82] Worker 0 | Step 47/20480 (0.2%) | DSP: {'jitter': -1.0, 'shimmer': -1.0, 'tilt': 0.62870693, 'harmonics': -0.71028674, 'threshold': -59.817068576812744, 'ratio': 2.1202815175056458, 'bitrate': 84636} | Score: 0.0000 | Reward: 6.53 | Bonus: 0.00
[2026-05-22 12:06:33] INFO [reward_logic:82] Worker 0 | Step 48/20480 (0.2%) | DSP: {'jitter': 0.15634291, 'shimmer': -0.023752455, 'tilt': -0.3061968, 'harmonics': 1.0, 'threshold': -20.0, 'ratio': 4.025180697441101, 'bitrate': 93798} | Score: 0.0000 | Reward: 12.13 | Bonus: 0.00
[2026-05-22 12:06:34] INFO [reward_logic:82] Worker 0 | Step 49/20480 (0.2%) | DSP: {'jitter': 1.0, 'shimmer': -0.71704686, 'tilt': 1.0, 'harmonics': 1.0, 'threshold': -20.0, 'ratio': 1.0, 'bitrate': 160000} | Score: 0.0000 | Reward: 12.65 | Bonus: 0.00
