step,reward,score,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
260,94.985657,94.985657,-1.0,0.9081967,0.122010216,0.19724308,-60.0,11.0,121994
261,85.64418,85.64418,-0.1794051,0.3026476,-0.62451446,-0.30477965,-45.14890015125275,11.0,160000
262,104.510802,104.510802,1.0,0.69593894,0.77079105,1.0,-20.0,4.6202919483184814,160000
263,96.06257,96.06257,-0.31195408,1.0,-0.61815375,-0.727264,-20.0,8.274415642023087,146409
264,106.833932,106.833932,0.14910723,-0.9223553,0.5798905,0.7237769,-38.723346292972565,6.181895699352026,117110
265,86.019464,86.019464,0.013799372,-1.0,-0.42194414,0.38507783,-33.347854018211365,11.0,140405
266,112.242254,112.242254,0.57570773,0.017012082,0.79334134,-0.59543836,-60.0,3.301793396472931,160000
267,94.806762,94.806762,-1.0,-1.0,-1.0,1.0,-51.79854154586792,2.6311845183372498,160000
268,108.490362,108.490362,0.95650285,0.8463371,0.6702133,0.79297364,-42.76533454656601,4.513198643922806,34813
269,82.686803,82.686803,-0.25057903,0.87932396,0.852742,0.09207193,-59.77407455444336,4.29015240073204,89551
270,90.328201,90.328201,0.34118116,-1.0,-0.32048878,-0.32088286,-39.8541602306068,1.391282141208649,160000
271,84.504633,84.504633,0.9088203,0.789278,0.76241726,-0.76993346,-56.21126651763916,11.0,92873
272,122.972085,122.972085,-1.0,0.8994057,0.85233355,0.86088926,-51.45526170730591,1.0,160000
273,87.395487,87.395487,-1.0,-0.1881071,0.1535777,-1.0,-20.0,1.0,111069
274,93.284177,93.284177,0.9856651,0.9232981,1.0,-0.38936985,-48.01570355892181,3.427302896976471,121335
275,86.772065,86.772065,0.52710396,-0.024374533,0.18584941,0.9808519,-24.60034728050232,11.0,32000
276,99.044702,99.044702,-1.0,1.0,-0.4183615,0.67218816,-24.48415517807007,1.2624452114105225,160000
277,106.53572,106.53572,-1.0,1.0,-0.73844796,-0.73074967,-20.0,4.317542374134064,43376
278,83.489139,83.489139,0.14426997,-0.855771,-0.9457813,1.0,-20.0,4.912853449583054,88707
279,76.185221,76.185221,1.0,0.20818198,0.6602802,0.85402375,-20.0,4.509130626916885,131225
280,140.637361,140.637361,1.0,-0.7493905,0.1775032,-0.23993708,-60.0,11.0,72558
281,107.077463,107.077463,-0.3061506,0.051266987,-0.60117865,0.9538014,-21.12173438072205,3.4874964356422424,76725
282,78.928536,78.928536,-0.42855892,-0.13971554,-1.0,1.0,-24.553369283676147,3.8843994438648224,100202
283,99.954185,99.954185,0.27917263,0.09279024,-1.0,-1.0,-20.0,1.2027657628059387,32000
284,67.955269,67.955269,-0.85866165,-0.06709541,-0.69723487,-1.0,-24.2968225479126,5.842331670224667,99333
285,80.813722,80.813722,-0.985252,0.12012361,-0.32110378,-1.0,-45.9072345495224,4.239919692277908,127656
286,104.539543,104.539543,-1.0,-0.6364234,0.20352584,0.4244413,-53.38797569274902,1.0,122744
287,128.607581,128.607581,0.3749128,-0.5222145,0.06527148,-0.23171702,-36.511271595954895,1.0,160000
288,88.812834,88.812834,0.9954557,0.39554065,-0.81977695,0.8227987,-60.0,4.955878168344498,108008
289,94.271799,94.271799,-0.22231308,-0.44571,1.0,1.0,-60.0,2.105255782604217,160000
290,96.022809,96.022809,0.7875317,0.45658046,-0.4382916,0.5024041,-31.63082718849182,5.375212229788303,159867
291,114.509658,114.509658,1.0,0.62977463,1.0,0.4936893,-20.0,1.3832882642745972,32000
292,79.677381,79.677381,-1.0,1.0,0.27384698,-0.14396349,-29.70110416412353,6.617139749228954,105014
293,126.81671,126.81671,0.52180225,-1.0,-0.23632702,-0.6205628,-60.0,3.1761122345924377,158313
294,92.427595,92.427595,0.33003643,0.015401548,0.71638435,0.0021537282,-52.83387899398804,1.0,160000
295,111.001558,111.001558,0.3519687,-1.0,-0.53458625,1.0,-30.232247710227966,9.711855709552763,32000
296,89.131889,89.131889,0.5270328,1.0,-1.0,0.84595495,-60.0,1.2506023645401,120918
297,126.559696,126.559696,1.0,0.19006504,-0.31224853,-0.8486336,-44.82143670320511,5.977973944041878,99982
298,67.358519,67.358519,1.0,0.31557652,-1.0,-0.6265267,-60.0,10.71915602684021,32000
299,98.745634,98.745634,1.0,0.69985634,0.8023488,-1.0,-22.67887830734253,11.0,160000
300,91.96816,91.96816,-0.060228698,-0.025263935,0.40372404,-0.21465516,-20.0,8.615965604782104,32000
301,76.079466,76.079466,0.32360688,1.0,-0.12088761,-1.0,-52.581186294555664,1.0,134811
302,109.952105,109.952105,-1.0,0.08471018,1.0,-0.77536666,-60.0,4.339419811964035,39225
303,86.206622,86.206622,-1.0,-0.71657574,0.10716055,-1.0,-38.97093422710896,11.0,37141
304,101.891822,101.891822,1.0,0.32754424,0.05316204,0.6629289,-51.03564500808716,2.020459234714508,46882
305,102.890769,102.890769,-0.5138891,1.0,-0.61828005,-1.0,-60.0,10.113898873329164,77699
306,115.017289,115.017289,0.8363804,0.63816255,1.0,0.6407982,-20.0,6.909692049026489,106789
307,81.87458,81.87458,-0.086506486,0.10063224,-1.0,1.0,-20.0,4.68836522102356,121590
308,110.944666,110.944666,-0.19287397,-0.65357196,-0.5058856,-0.4055041,-20.0,1.0,160000
309,101.827867,101.827867,0.19803455,0.53552735,1.0,-1.0,-20.0,3.4678879976272583,105112
310,89.215007,89.215007,-0.37929013,1.0,-0.31299818,-0.26596704,-44.07285034656525,4.839859142899513,132416
311,99.888519,99.888519,-0.21673067,0.38843596,0.26901168,0.31238192,-50.443642139434814,1.0,49127
312,80.835038,80.835038,0.09379914,-0.21079569,0.7802381,-0.07425966,-42.62606382369995,3.3891040682792664,70491
313,74.925228,74.925228,-0.23587027,-0.99949217,-0.15306838,-1.0,-35.767693519592285,10.80799436569214,32268
314,103.173452,103.173452,1.0,-0.31501526,-0.4872196,0.42649633,-20.0,9.044701516628264,160000
315,102.872354,102.872354,0.95453703,0.7564053,1.0,0.9759149,-20.0,2.111655235290528,42606
316,142.421339,142.421339,0.5266695,1.0,0.07464776,1.0,-38.3265595138073,9.768913447856905,160000
317,68.957309,68.957309,0.027189244,-1.0,0.7444249,0.13388215,-32.40192770957947,11.0,32000
318,107.535372,107.535372,-1.0,1.0,1.0,-1.0,-20.0,10.664104878902435,133504
319,117.862416,117.862416,1.0,1.0,-0.70174956,-0.70911425,-60.0,6.514371618628502,89849
320,80.659463,80.659463,1.0,0.69259685,0.697721,-0.6944977,-22.13942050933838,7.100412979722023,78158
321,81.448628,81.448628,0.64454496,1.0,0.9432364,-0.114329346,-20.0,2.232159435749054,132391
322,107.098866,107.098866,0.32560113,-0.8226827,-1.0,0.07690172,-30.21225094795227,1.0,35546
323,94.927348,94.927348,-0.0041469475,1.0,-0.82544637,0.6478232,-42.96655505895615,1.952535569667816,84960
324,100.061186,100.061186,-1.0,-0.72646135,0.52939296,1.0,-20.0,7.789144277572632,160000
325,77.601296,77.601296,-1.0,0.06157755,-1.0,1.0,-31.01954042911529,1.9953618049621584,119506
326,94.620052,94.620052,-0.96874183,-0.4880188,1.0,-1.0,-20.0,8.878318727016449,74140
327,93.532377,93.532377,0.059611287,-0.8382107,0.3323617,-0.41104048,-43.43437641859055,10.172084331512451,90695
328,97.268116,97.268116,0.709854,-0.76129484,0.754424,0.13428077,-60.0,6.127321556210518,72424
329,97.502705,97.502705,-0.058812976,0.25227225,0.9604834,1.0,-60.0,7.654234379529953,160000
330,112.252229,112.252229,0.724787,-1.0,1.0,-1.0,-20.0,5.240535348653793,160000
331,146.549467,146.549467,-0.21723187,0.9790954,-0.37236184,-0.90061903,-22.362377643585205,11.0,74138
332,125.732558,125.732558,0.7391727,0.13314426,0.25706443,0.61976236,-42.0589753985405,2.2503185868263245,143715
333,74.948161,74.948161,0.8012119,-0.08945713,1.0,0.8186647,-43.3693328499794,2.575595736503601,35385
334,99.331001,99.331001,-0.9216984,-1.0,-0.61285293,1.0,-47.35859930515289,1.0,142047
335,103.548672,103.548672,-1.0,0.94735986,-0.61591005,-0.39686936,-23.902904987335205,11.0,49155
336,108.127457,108.127457,-0.6480211,0.30516636,-1.0,0.22232886,-20.0,1.0,160000
337,88.913347,88.913347,-0.5258339,-0.2756041,-0.93219423,-0.51675266,-51.11573338508606,1.0,93133
338,92.75013,92.75013,0.5973224,-0.7780344,1.0,1.0,-55.373451709747314,1.0,71714
339,89.295933,89.295933,1.0,-0.60098064,-1.0,1.0,-42.16273486614227,1.6877875328063965,70673
340,106.836233,106.836233,-0.55562365,-1.0,0.54293096,-0.3046703,-41.97498559951782,7.170219108462334,71461
341,127.405205,127.405205,0.87069935,-0.20561221,0.38356054,1.0,-24.089783430099487,5.198503941297531,87287
342,87.330063,87.330063,1.0,-1.0,-1.0,0.048470236,-45.15191316604614,5.770240597426891,100353
343,89.405585,89.405585,0.2054478,-0.28401047,0.8943924,-0.39771327,-57.81369686126709,2.837729513645172,116772
344,77.141042,77.141042,0.013199325,0.36154547,-0.6613846,0.38451985,-20.0,1.0,32000
345,84.325469,84.325469,0.4980846,0.23317547,0.021639517,-0.7154519,-42.88735121488571,1.0,84975
346,77.624346,77.624346,-0.6269301,0.010099847,-0.13705213,-1.0,-20.0,3.294030487537384,49160
347,93.792257,93.792257,1.0,-0.025356056,0.80701923,-0.90643847,-20.0,1.0,32000
348,114.558887,114.558887,-1.0,0.43299514,-0.56135786,0.74426866,-56.26034259796143,11.0,60067
349,72.861791,72.861791,-0.10158891,-0.7877074,0.37517518,1.0,-38.22010666131973,3.5678159296512604,50245
350,71.120191,71.120191,-0.26352015,-0.37528977,0.72890264,0.37670225,-41.95464789867401,7.410772800445557,123333
351,93.869503,93.869503,0.91239446,-1.0,0.013861109,0.13313669,-38.980548828840256,1.0314173102378843,32000
352,80.673326,80.673326,-0.56562304,0.38324243,0.9549006,0.40475178,-60.0,9.103472292423248,44614
353,95.667829,95.667829,1.0,-0.40340328,-0.060841706,0.5438812,-38.4360121190548,3.3291805386543274,101663
354,96.366392,96.366392,0.38303664,0.24223557,-0.7355109,0.9220522,-47.253692746162415,8.278294861316681,151114
355,85.848687,85.848687,0.85198885,-0.4025178,-1.0,-0.34757525,-55.48934698104858,11.0,117464
356,86.90567,86.90567,-0.8743303,-0.025538495,-1.0,-0.20764363,-20.0,5.797425027936697,32000
357,122.025578,122.025578,-0.16927752,0.92758375,0.4913243,0.3584431,-26.8230414390564,1.0,134789
358,125.104614,125.104614,0.29536086,-0.28045213,0.35383892,0.65615195,-60.0,10.685068428516388,98920
359,83.937471,83.937471,-0.20480162,-1.0,1.0,-1.0,-60.0,7.378422528505325,52459
360,78.991714,78.991714,0.7486977,-1.0,-1.0,0.1288752,-20.0,1.0,68285
361,87.947554,87.947554,1.0,-0.06892388,0.25930795,0.39534715,-34.78474259376526,1.0,160000
362,99.65703,99.65703,-1.0,-0.1612545,-1.0,-0.56053007,-21.144615411758423,11.0,139504
363,78.813199,78.813199,0.1827468,0.055267464,-0.37655613,-0.64283085,-47.26633608341217,3.98566609621048,32000
364,92.809862,92.809862,-0.23673227,0.75169694,0.14623784,1.0,-39.78985408321023,4.672903329133987,65480
365,78.14596,78.14596,-0.4244777,0.5595697,1.0,1.0,-33.77425491809845,11.0,64828
366,124.84131,124.84131,1.0,-0.606628,0.2107277,0.100342214,-29.505419731140137,10.52875405550003,149913
367,77.717773,77.717773,0.18519965,-0.16219597,-0.04101288,-0.822025,-28.81186842918396,1.0,32000
368,71.819816,71.819816,0.062838696,0.51275885,0.56555057,0.91029054,-20.0,1.0,32000
369,72.894435,72.894435,-1.0,-0.3609606,1.0,-0.24977417,-25.92612266540528,4.156968355178833,71545
370,122.368818,122.368818,-1.0,-0.86221987,-0.912298,0.57113445,-55.44812321662903,1.0,56524
371,99.257091,99.257091,-1.0,-1.0,-0.43629676,-1.0,-21.008862257003784,6.457254014909267,32000
372,115.696656,115.696656,0.5656005,-0.13735619,-0.61468095,0.0071418006,-53.83588790893555,9.133468329906464,150791
373,104.646595,104.646595,-0.8992085,-0.09766661,-1.0,-1.0,-20.0,8.035009413957596,113167
374,67.610971,67.610971,-0.81924915,1.0,-1.0,-0.024586294,-58.61060976982117,1.0,36275
375,111.662711,111.662711,-1.0,-1.0,-0.70521945,-0.8216242,-20.0,6.5649081617593765,32000
376,86.087679,86.087679,-1.0,0.19972758,0.74339527,-0.60996634,-20.0,3.2934550046920776,95265
377,82.933111,82.933111,-1.0,-0.41377005,-1.0,0.86450267,-37.8194460272789,1.0,97146
378,89.261933,89.261933,-0.025521725,-0.8256764,-1.0,-1.0,-60.0,11.0,153457
379,75.293424,75.293424,-0.142896,-1.0,-0.33430263,-1.0,-60.0,11.0,153677
380,134.158053,134.158053,-1.0,-0.26760116,-0.5911621,-0.70229286,-60.0,10.70332533121109,160000
381,97.475949,97.475949,1.0,0.87599045,1.0,-0.301436,-48.82468938827515,6.881865173578262,142073
382,114.160036,114.160036,-1.0,0.28058428,-0.62822104,-0.39964604,-50.44617533683777,7.307226866483688,160000
383,92.011818,92.011818,-0.35081,-0.09442729,-0.4132746,0.23015302,-29.488866329193115,8.731131911277771,84641
384,92.672866,92.672866,-0.065988116,0.34914544,0.63227785,-0.44358823,-43.718514144420624,9.758013248443604,33292
385,89.109083,89.109083,-0.27076307,-0.3930765,-1.0,-1.0,-20.0,9.144618272781372,150133
386,82.506886,82.506886,-0.75053895,-0.48534065,-0.5337436,-0.00991538,-47.03434824943543,11.0,86628
387,98.336449,98.336449,-0.82279205,-0.6082365,-1.0,-0.21648689,-20.0,6.353008694946766,144332
388,78.20398,78.20398,0.17435876,0.26877433,1.0,-1.0,-60.0,4.965287208557129,85341
389,97.870196,97.870196,0.3633922,-0.25924766,1.0,-0.23043436,-27.126152515411377,2.347014307975769,92885
390,114.507466,114.507466,1.0,-0.1033876,1.0,-0.91176236,-43.33030849695206,4.840309306979179,105826
391,82.421171,82.421171,1.0,0.6085752,0.77725226,-0.44113898,-22.500749826431274,2.545480787754059,45215
392,85.497018,85.497018,0.7901818,0.5579352,1.0,-0.7079941,-35.28993636369705,1.0,90313
393,83.647893,83.647893,-0.023546718,0.44480556,-1.0,0.063272804,-24.19418215751648,7.60947859287262,144414
394,97.731559,97.731559,0.3746704,-0.30185333,1.0,0.56077176,-57.6662540435791,8.295468002557755,160000
395,105.272593,105.272593,0.22969656,-0.9612379,-0.01520988,-0.5842497,-20.0,8.436855733394623,91044
396,98.428035,98.428035,-0.21472904,0.67804134,1.0,-0.55493283,-45.313515067100525,2.623261272907257,153947
397,117.589128,117.589128,-0.6958979,0.556881,-0.4027504,1.0,-23.796391487121586,1.0,121301
398,79.37484,79.37484,0.5699488,-1.0,-1.0,0.8188204,-54.900113344192505,11.0,160000
399,114.343203,114.343203,1.0,-1.0,0.49950197,1.0,-45.79529047012329,8.883377075195312,100444
400,70.581176,70.581176,-0.47349396,1.0,-0.314497,-1.0,-39.25102844834328,10.266619980335236,115932
401,94.163961,94.163961,-0.8281722,-1.0,1.0,-0.76545584,-37.863216549158096,10.42592591047287,90887
402,87.466151,87.466151,-0.06810258,1.0,-1.0,-0.40646875,-22.7209997177124,4.670732378959656,80395
403,79.597879,79.597879,0.021675475,-0.7777383,0.73611206,0.7261299,-20.0,1.9035095572471616,160000
404,82.035932,82.035932,0.043628477,1.0,-1.0,-1.0,-60.0,8.094443142414093,32000
405,81.423685,81.423685,0.13867213,-1.0,-0.5189785,-0.82258767,-60.0,6.994991362094879,32000
406,102.009419,102.009419,0.33738604,0.010163877,-0.44710746,-0.10553057,-50.47456741333008,5.909041970968247,160000
407,82.047831,82.047831,0.4732753,0.7297442,-0.9333872,0.87021786,-22.53303289413452,1.0518128275871277,32000
408,98.938075,98.938075,1.0,-0.50673497,0.07969707,-1.0,-31.64605498313904,4.418475538492203,82731
409,105.416571,105.416571,0.14283149,0.31143358,-0.8347548,0.049322743,-60.0,9.473942279815674,72078
410,83.130841,83.130841,0.3188046,0.38846505,1.0,1.0,-44.35043424367905,9.180754482746124,66946
411,82.047454,82.047454,1.0,0.30361858,0.87925595,0.9278417,-26.000741720199585,1.0,116043
412,104.267378,104.267378,-0.5068756,-1.0,-0.30280992,0.2541154,-58.47601652145386,11.0,84436
413,100.557901,100.557901,0.8797691,0.88688046,0.23093747,-0.72438693,-20.0,9.378376066684725,160000
414,87.320932,87.320932,0.5844308,0.008822244,0.6423474,-1.0,-59.48049783706665,2.806255877017975,122858
415,95.361362,95.361362,0.5955864,0.4968797,1.0,-0.30578354,-31.93348586559296,10.93512749671936,80169
416,92.695603,92.695603,0.9907748,-1.0,-0.29283246,-0.5645085,-20.0,1.0,58349
417,88.061611,88.061611,1.0,0.33693847,0.6883735,-0.50622666,-20.0,4.2409946620464325,32000
418,92.928897,92.928897,0.7997651,0.05886863,0.47899455,0.5537036,-27.255613803863525,10.802647531032562,32000
419,99.00833,99.00833,0.49413726,1.0,-0.536932,-1.0,-60.0,8.89844661951065,88543
420,83.046739,83.046739,-0.9035827,1.0,1.0,-0.412882,-58.32326054573059,9.564080595970154,91201
421,99.198921,99.198921,-0.02230825,-0.13761242,0.03858913,-1.0,-20.0,1.576840043067932,147633
422,81.708428,81.708428,-0.8179735,0.089690134,0.5774924,-0.06103292,-33.70612978935242,5.637993313372135,32000
423,105.700665,105.700665,-1.0,0.032438528,0.60022336,0.07870911,-60.0,2.705530285835266,81277
424,118.093622,118.093622,0.29797468,0.55453277,0.20764813,-1.0,-20.0,7.995779871940613,49082
425,92.357741,92.357741,1.0,0.593756,-0.37482217,-0.35311332,-42.14208334684372,3.5671233236789703,135610
426,103.641938,103.641938,-0.03321355,0.38991895,0.0405289,-0.93980074,-25.5879807472229,7.642110645771027,160000
427,121.830735,121.830735,-0.6703604,-0.64373726,-0.6176131,0.06784348,-20.0,6.971845537424088,32000
428,105.5643,105.5643,0.47072554,-1.0,-0.59890544,-1.0,-29.70027327537537,1.0,56938
429,99.978382,99.978382,-0.65271145,0.95178545,-0.15541218,0.7178096,-20.0,6.774684324860573,98682
430,123.915908,123.915908,0.29413286,-1.0,1.0,-1.0,-42.325612008571625,3.1419215202331543,89579
431,127.443168,127.443168,-0.78177255,-1.0,-0.89673537,0.18158877,-60.0,11.0,135650
432,80.596126,80.596126,-1.0,0.58673155,0.39908558,1.0,-29.95929837226868,11.0,34153
433,98.759528,98.759528,1.0,-1.0,-0.4416809,-0.6634815,-39.87205212935805,6.686217322945595,32000
434,105.973634,105.973634,-0.018390197,0.42255095,-0.99999124,1.0,-42.173614501953125,5.604095704853535,144525
435,96.109081,96.109081,1.0,-0.45731002,1.0,-1.0,-60.0,7.509620845317841,160000
436,95.323966,95.323966,0.5226952,-1.0,-0.24839105,0.59691966,-25.9045958518982,6.743913054466248,130602
437,89.290946,89.290946,-0.9693518,0.8232351,-1.0,0.9379122,-60.0,1.0,160000
438,92.219133,92.219133,0.23094589,0.12167487,-0.010554475,-1.0,-49.2528373003006,6.782916247844696,160000
439,96.702634,96.702634,1.0,0.09819075,0.19476616,-0.5119191,-60.0,4.234452903270721,32000
440,102.703269,102.703269,-0.33819202,-0.2618579,0.1845119,1.0,-54.260568618774414,6.736888349056244,32000
441,124.520182,124.520182,-1.0,-1.0,-0.78198665,1.0,-29.49809193611145,3.354072332382202,160000
442,73.145193,73.145193,0.60199344,1.0,0.36533827,0.65596104,-29.538099765777588,11.0,32000
443,99.137929,99.137929,-1.0,-0.5979959,0.5403057,-0.30665052,-49.67193365097046,1.0,69417
444,93.361139,93.361139,1.0,1.0,-0.24204436,-0.38820016,-49.15160775184631,1.0,160000
445,90.185083,90.185083,-1.0,-0.87306887,-0.0795836,-0.7778053,-20.0,11.0,75049
446,98.461175,98.461175,1.0,0.7822774,-0.64145964,-0.6664058,-53.41641187667847,1.0,146224
447,87.924822,87.924822,-1.0,-0.8045811,0.21086022,-0.66078275,-22.587251663208008,2.8384286761283875,160000
448,124.487665,124.487665,0.61638063,0.5069206,-0.31432366,-0.98715365,-39.22094263136387,7.98348730802536,32000
449,98.567235,98.567235,-0.3288954,-0.56607145,1.0,-1.0,-25.51602959632873,9.184029459953308,58458
450,96.415484,96.415484,0.5967732,-0.48966807,0.149446,1.0,-41.03112116456032,1.0,36070
451,85.797505,85.797505,0.8708884,0.19515254,0.41418865,0.7005978,-60.0,9.682052195072174,160000
452,106.56625,106.56625,1.0,-0.8657361,-1.0,0.96713704,-20.0,5.006551951169968,98806
453,101.158462,101.158462,-1.0,0.94370943,0.77627426,-1.0,-20.0,4.861755728721619,68930
454,94.131557,94.131557,-0.26158234,1.0,0.3686055,1.0,-20.54353833198548,8.228647023439407,50511
455,89.601337,89.601337,0.58680016,0.4293275,-0.9517346,-1.0,-30.87215304374695,9.80452573299408,160000
456,88.926622,88.926622,0.33139,0.2577581,-1.0,-0.21357572,-53.059258460998535,7.344450414180756,160000
457,95.504065,95.504065,1.0,-1.0,0.4626776,1.0,-25.12430071830749,1.0,59144
458,90.519268,90.519268,0.5830271,0.9290505,0.4190693,0.4160982,-50.08127689361572,11.0,43198
459,93.805277,93.805277,0.5948472,0.42742324,-0.5588251,-0.33113056,-32.87829518318176,7.702629774808884,160000
460,102.887727,102.887727,1.0,1.0,0.8356539,1.0,-60.0,4.24494868516922,143561
461,96.990811,96.990811,1.0,-0.07818909,0.5055102,0.24763122,-42.52161800861359,11.0,91772
462,89.531666,89.531666,-1.0,1.0,-0.9064104,-1.0,-50.805360078811646,11.0,44579
463,111.642641,111.642641,0.81489515,0.13066521,0.13829972,0.96198064,-38.835993111133575,8.28283241391182,138596
464,71.443006,71.443006,1.0,-1.0,1.0,-1.0,-20.0,1.0,160000
465,109.461845,109.461845,-0.47265148,-0.0774365,-0.21369228,-0.43279713,-40.04859959706664,4.743398487567902,94861
466,90.038359,90.038359,0.18489392,-0.38283023,0.35313126,1.0,-47.371474504470825,10.7076016664505,92029
467,111.430565,111.430565,-1.0,0.861585,-0.70297563,0.1719706,-34.8367965221405,1.6241410970687866,160000
468,81.518117,81.518117,1.0,1.0,-0.028982598,0.59554595,-43.28062504529953,1.854312777519226,160000
