step,reward,score,bonus,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
42175,73.6718421660411,0.9739644527435304,48.698222637176514,-0.4792353,-0.76023173,-1.0,-0.012709677,-21.320102214813232,1.0,133555
22965,73.67167488737411,0.9739611744880676,48.69805872440338,-1.0,-0.8207745,-1.0,0.08452767,-20.0,1.0,144575
44136,73.67141028291408,0.9739559888839722,48.69779944419861,-0.084991455,-1.0,-1.0,-0.5105538,-60.0,1.0,115237
16841,73.67122171420114,0.973952293395996,48.697614669799805,-1.0,-0.75407434,-1.0,-0.7226077,-60.0,1.0,160000
44929,73.67075941665041,0.9739432334899902,48.69716167449951,-0.9959078,-0.95781,-0.42407805,-0.13435236,-40.36752492189407,1.0,111656
48291,73.67068338086077,0.9739417433738708,48.69708716869354,-0.9858815,-1.0,-0.40421146,-0.4903425,-44.12177175283432,1.0,73820
57913,73.67059822077357,0.9739400744438172,48.69700372219086,-1.0,-1.0,-1.0,-0.02534531,-20.0,1.0,135528
11020,73.67053435070625,0.9739388227462769,48.69694113731384,-1.0,-0.5006101,0.705521,-0.942133,-60.0,1.0,160000
45119,73.670446149182,0.9739370942115784,48.69685471057892,-1.0,-0.1743958,-0.6607687,-0.21805605,-60.0,1.0,160000
45117,73.67013592310614,0.9739310145378112,48.69655072689056,-0.24109322,-1.0,-1.0,0.59269595,-20.0,1.0,160000
28428,73.66972532971054,0.9739229679107666,48.69614839553833,-1.0,-1.0,-1.0,-0.5506333,-27.4981689453125,1.0,118177
52739,73.66942118641055,0.9739170074462892,48.69585037231445,-1.0,-0.5471001,-0.86722624,-0.35886228,-26.42543911933899,1.0844454765319824,125646
31820,73.66920220321134,0.9739127159118652,48.69563579559326,-1.0,-1.0,-1.0,-0.03663464,-28.624216318130493,1.0,160000
22962,73.66919612034442,0.9739125967025756,48.695629835128784,-1.0,-1.0,-0.5438477,-0.2785133,-60.0,1.0278005003929138,129230
39830,73.66899234429388,0.9739086031913756,48.69543015956879,-0.56558144,-1.0,-0.5795573,-0.5560577,-60.0,1.0,153985
22966,73.66894672278774,0.973907709121704,48.695385456085205,0.008553505,-0.42267603,-0.39906654,-0.19434631,-52.069246768951416,1.0,122128
